video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
CFAUgks60Uk,situp,4,14,4.000000,9.638972,2
Caebi4zqm3M,situp,43,53,43.000000,53.000000,5
Chbr24XvaLY,situp,0,10,0.200000,10.000000,3
Cr0pR8QtiyU,situp,2,12,2.000000,11.976643,2
C1MU1YPGMCo,situp,3,13,3.000000,7.704705,3
DcuQTFggX7w,situp,2,12,2.000000,9.107107,2
D0OkEB-9Q20,situp,16,26,17.071505,25.929281,2
D6qsoGKFBLc,situp,0,10,3.280000,9.120000,3
D81bPB9uNE4,situp,5,15,5.550550,14.676343,2
D--Fa71ta14,situp,83,93,83.000000,93.000000,4
FJ6e_GUk7yU,situp,0,10,3.036370,9.976643,4
GfkjdaxsFo0,situp,5,15,5.000000,14.976643,5
G4A4EqFCfvg,situp,2,12,2.000000,12.000000,4
HbjMqcg3W0c,situp,0,10,4.116667,10.000000,2
IOxZMj62_MM,situp,46,56,46.000000,55.951333,4
JV3gDDL_Jsk,situp,3,13,4.368035,12.976643,4
KXABd5PdqXA,situp,2,12,2.000000,12.000000,4
LA38-1fNFsM,situp,14,24,15.768435,23.976643,3
LEJJVj8Fc1M,situp,0,10,2.466667,9.033333,3
N7F3yyEYfyI,situp,16,26,16.000000,26.000000,2
OcaWxD1FVBg,situp,0,10,0.000000,7.917418,3
OpIYD5M5AKU,situp,8,18,8.000000,17.576243,2
O3lkN99vPRY,situp,27,37,29.133333,37.000000,4
Qf10VMC2urc,situp,53,63,53.000000,63.000000,7
TAfiVPo1vg8,situp,18,28,18.000000,28.000000,5
TQ7uQxFwVow,situp,5,15,5.000000,12.931034,4
UCYYQKaYwPg,situp,0,10,2.566667,10.000000,2
W8nFy14i4-4,situp,1,11,1.000000,10.976643,4
aJTF-3Gno6g,situp,6,16,6.000000,15.994318,2
bdYIqiUIwoI,situp,5,15,5.000000,12.640000,2
b28i58Epq6Y,situp,0,10,1.601602,9.976643,5
b3N5X088cRk,situp,44,54,47.040000,54.000000,4
b59v3QqAU50,situp,17,27,20.770437,26.976643,2
c2ovcn-VOyI,situp,32,42,34.702703,41.943277,5
c2ovcn-VOyI,situp,32,42,32.000000,34.102102,2
ddMbLgrIrDs,situp,18,28,18.000000,28.000000,3
diTMC-9r7oA,situp,76,86,76.000000,82.406406,3
djaGCdIqCS8,situp,0,10,0.000000,9.964805,5
edH0Ao4VYpE,situp,0,10,3.703704,9.976643,3
fABvhbHyEMk,situp,153,163,156.300000,163.000000,4
gE0UJ9s9m1s,situp,148,158,148.266667,158.000000,4
gvJCQSs9aCE,situp,6,16,6.416666,10.300000,2
h1XE5yd_0EI,situp,4,14,4.000000,13.733333,4
h9nFdMkx4-0,situp,56,66,56.000000,61.205205,3
h_HmJ7f7C1I,situp,12,22,12.000000,22.000000,15
iAqkp5i3F_w,situp,15,25,15.900000,22.260000,2
kHwmtbitWSI,situp,1,11,1.000000,9.440000,3
kgPJIPON9S8,situp,5,15,5.965517,13.000000,6
koBotGDDDv8,situp,66,76,66.000000,75.971943,2
kw01d1Zikhs,situp,1,11,4.033333,11.000000,3
k-IuBh4FKac,situp,2,12,2.000000,10.566667,3
l2NSwZi6LBA,situp,3,13,3.000000,9.172840,2
mF6H2s2cdKo,situp,10,20,10.000000,19.976643,4
nhRlRc2KulU,situp,0,10,5.300000,10.000000,2
oE1nmdIIwTE,situp,7,17,7.000000,10.850000,3
oE1nmdIIwTE,situp,7,17,11.566667,16.400000,4
paEV_gky9Fo,situp,72,82,72.000000,74.657352,2
paEV_gky9Fo,situp,72,82,78.217201,81.643347,2
p3hQfrdXDT4,situp,0,10,0.000000,7.700000,4
q0bQropuof0,situp,5,15,7.100000,12.933333,6
sHoNAYAJo5c,situp,10,20,10.500000,18.366667,3
uPk43qvZIOs,situp,5,15,9.938272,14.976643,2
vZ2xB0uD4XE,situp,41,51,42.933333,51.000000,2
ve7bLWbf9Qw,situp,14,24,14.000000,22.880000,3
wDEV8CftMsQ,situp,16,26,16.000000,20.800000,3
w8eLad3z-Mo,situp,78,88,78.000000,88.000000,14
xlq7X5RCAw4,situp,22,32,22.000000,32.000000,3
x8yh1RlPZ7o,situp,1,11,1.000000,11.000000,7
ycqLXQRsi2E,situp,0,10,1.401401,9.976643,2
zcjxRLtrAks,situp,0,10,0.000000,9.976643,6
z1Kw1hfUq6U,situp,31,41,31.000000,40.766667,3
0D9Xp8Ke_p0,situp,46,56,46.000000,52.285265,3
1pBelFN3flQ,situp,1,11,1.000000,4.843583,3
1pBelFN3flQ,situp,1,11,7.149733,10.993316,3
2GuWUPzV8c4,situp,10,20,10.000000,16.151986,4
217592rSS_c,situp,4,14,7.400000,14.000000,4
3qjHjdVHxyk,situp,202,212,202.000000,211.976643,4
30ZxADvDeUE,situp,37,47,37.000000,41.583333,2
47OOxr_BG9g,situp,15,25,15.000000,22.607608,3
5LwOO7bzVpc,situp,53,63,53.000000,62.033333,2
5WwkrhXPXxk,situp,1,11,1.000000,10.976643,4
7KAK8rqqhfI,situp,0,10,0.667334,9.976643,4
8CS5yWowWrQ,situp,255,265,255.000000,265.000000,6
9DC0lhuIros,situp,9,19,9.000000,14.000000,3
9yTx4Wbvtm8,situp,104,114,105.200000,113.683334,2
-BjJqcqcVrI,situp,23,33,23.000000,29.573240,3
-P-yHNnMUyo,situp,2,12,2.000000,12.000000,6
_oA4wp2F6Kg,situp,1,11,2.034368,10.209209,5
AFlaePKwFgc,skiing slalom,41,51,41.066733,46.305306,7
Aqc93mfnwVE,skiing slalom,133,143,137.320000,143.000000,3
A8H-cn-gHco,skiing slalom,194,204,194.000000,203.943277,6
BSd8qsLbuYY,skiing slalom,254,264,254.000000,264.000000,7
CMl8WAGBjqM,skiing slalom,53,63,53.000000,58.405405,6
DM04Cl3Vs88,skiing slalom,47,57,47.000000,56.976643,5
DVyLVSV8lHo,skiing slalom,28,38,28.000000,34.673340,3
DeZFwppAGPg,skiing mono,24,34,24.000000,33.976643,2
DeZFwppAGPg,skiing slalom,81,91,81.000000,90.976643,2
D-yWHXs1gOg,skiing slalom,13,23,13.000000,23.000000,10
EGrguHWOh0s,skiing slalom,76,86,76.000000,86.000000,3
EJ8WCwwwPsg,skiing slalom,640,650,640.000000,649.976643,4
EjPrThkKK-s,skiing slalom,199,209,199.000000,209.000000,7
FYlssMRyMIg,skiing slalom,0,10,0.000000,4.080000,3
GA9-LtlwCX4,skiing slalom,3,13,4.766667,13.000000,7
GHJnJk4Y4Rc,skiing slalom,84,94,89.472139,93.976643,4
G3nFC74iIOI,skiing slalom,819,829,819.000000,828.976643,10
HAqDX7EObZs,skiing slalom,8,18,9.233334,15.000000,4
Hq8S7FKSUk0,skiing slalom,45,55,45.000000,55.000000,11
H4-b53wL3_g,skiing slalom,394,404,394.000000,403.968302,14
ID_L83E2bt0,skiing slalom,570,580,575.872539,579.976643,4
IGzNl_GjAUA,skiing slalom,0,10,0.000000,10.000000,3
IUyq0FSknTY,skiing slalom,47,57,47.160000,52.620000,3
IkTXnQ-Dp-E,skiing slalom,38,48,38.000000,48.000000,3
JYCSD79XDPg,skiing slalom,0,10,0.000000,10.000000,13
J5h8YLfXQus,skiing slalom,24,34,24.000000,33.943277,12
J6qIKh4NSn4,skiing slalom,7,17,7.000000,15.100000,4
KPp3UonlpY0,skiing slalom,731,741,731.000000,741.000000,6
KdtU3dJ_6jY,skiing slalom,459,469,459.000000,468.943277,5
Ks5ECfTiPZc,skiing slalom,22,32,22.000000,32.000000,4
LYx8gIjoAS8,skiing slalom,227,237,227.000000,236.943277,8
LiK39Mjnn6M,skiing slalom,0,10,1.466667,6.000000,2
MWzd-lfW21A,skiing slalom,30,40,35.080000,40.000000,2
Mbhz2ThmDvo,skiing slalom,24,34,24.000000,26.400000,2
Mbhz2ThmDvo,skiing slalom,24,34,32.080000,34.000000,2
Md5FUiXOeQw,skiing slalom,168,178,173.625000,178.000000,4
NCBTChDW0oc,skiing slalom,13,23,13.000000,16.370037,2
NCBTChDW0oc,skiing slalom,13,23,18.372039,22.976643,2
NUM0wsdDazY,skiing slalom,201,211,201.000000,210.976643,5
N--n1mRgKWk,skiing slalom,1180,1190,1180.000000,1190.000000,4
OeNTfHdK3ok,skiing slalom,682,692,682.000000,692.000000,6
PySSHVriPEI,skiing slalom,83,93,83.000000,92.976643,10
P1cqE7Ijq1s,skiing slalom,553,563,553.000000,563.000000,4
QDmByAZNbr4,skiing slalom,1046,1056,1046.000000,1056.000000,6
Qatv6Qnt9u4,skiing slalom,6,16,7.400000,15.000000,2
Qj0Wqq3OBmI,skiing slalom,64,74,64.000000,73.559268,3
R0agp6mo9PQ,skiing slalom,58,68,58.000000,67.926593,5
S0fgeMMy0Nk,skiing slalom,57,67,57.000000,67.000000,4
Tt4swPRFVZw,skiing slalom,10,20,10.000000,19.976643,6
T19o7VKeKvk,skiing slalom,5,15,5.000000,14.976643,4
UAgnVEbUBvs,skiing slalom,425,435,425.000000,435.000000,5
Uxz8CZPsZbY,skiing slalom,336,346,336.000000,346.000000,9
VcoxQ2YtHko,skiing slalom,9,19,9.000000,19.000000,3
WPW3XwE3lP0,skiing slalom,12,22,12.000000,22.000000,9
XZmMtFc6Fn4,skiing slalom,895,905,896.340000,905.000000,6
Xboc6C7cZ4k,skiing slalom,0,10,0.000000,9.976643,7
YyPKI_mxWg4,skiing slalom,39,49,39.000000,49.000000,5
ZVcQM5kwRLI,skiing slalom,14,24,14.000000,23.976643,11
ZzqBD58txYE,skiing slalom,21,31,21.000000,31.000000,4
cdp5SM9fvzk,skiing slalom,53,63,55.235569,62.976643,4
d6TgispWanc,skiing slalom,40,50,40.000000,50.000000,12
ev34oiwRFD0,skiing slalom,20,30,20.000000,23.920000,3
ex7_EQwPXV8,skiing slalom,0,10,0.000000,10.000000,5
e3Rg5LdppYU,skiing slalom,30,40,30.000000,39.943277,6
fn1mRi2ywdA,skiing slalom,99,109,101.102102,108.943277,5
f9au5mN1BFU,skiing slalom,1,11,1.000000,11.000000,6
gAJ69ucuajk,skiing slalom,8,18,9.587726,13.531972,2
gV2QkdQGc_s,skiing slalom,41,51,47.216667,51.000000,3
g6B-EweFz3c,skiing slalom,7,17,9.168836,16.976643,7
ieqLHySxBxQ,skiing slalom,129,139,129.000000,139.000000,6
i7gzqtGyb_o,skiing slalom,137,147,137.000000,146.976643,10
jgcvntQ8WQw,skiing slalom,0,10,0.416667,10.000000,6
kAs0THrN4_Q,skiing slalom,7,17,7.000000,15.466667,9
kGIduXaItxQ,skiing slalom,359,369,362.733333,369.000000,3
k947oBaMrtQ,skiing slalom,416,426,416.000000,426.000000,11
k_Jale2F3_k,skiing slalom,337,347,337.000000,347.000000,8
lACLSaVpu1s,skiing slalom,23,33,24.050000,33.000000,5
liANHEDRggQ,skiing slalom,47,57,47.000000,49.480000,2
mvG3PUIK-Pk,skiing slalom,0,10,0.000000,7.260000,8
mvG3PUIK-Pk,skiing slalom,0,10,8.380000,10.000000,2
m7ZosNbqin4,skiing slalom,48,58,48.000000,53.640000,4
nKg8d9hNd6Y,skiing slalom,393,403,394.520000,402.000000,5
nji6upRug2M,skiing slalom,83,93,83.000000,92.976643,3
n-ODqYPkqpQ,skiing slalom,704,714,704.000000,714.000000,8
oaw9TmU49os,skiing slalom,38,48,38.000000,43.939273,5
oyoql-mJGlA,skiing slalom,33,43,33.000000,37.240000,2
oyoql-mJGlA,skiing slalom,33,43,38.600000,43.000000,6
rEsXfAQjmos,skiing slalom,43,53,43.000000,51.166667,3
rqLtwOlc_48,skiing slalom,75,85,75.000000,83.475142,4
sHXTWfRLOD8,skiing slalom,4,14,5.804994,13.960892,4
vojNyg2lJ7k,skiing slalom,2,12,2.000000,10.475142,4
yCM5rKYtfQI,skiing slalom,24,34,24.000000,27.083333,2
yCM5rKYtfQI,skiing slalom,24,34,32.250000,34.000000,2
0CjfN1wLpsA,skiing slalom,295,305,295.000000,305.000000,12
0nMK5CHobmQ,skiing slalom,3,13,3.000000,12.976643,9
015MN5IrOAA,skiing slalom,8,18,8.000000,17.976643,7
1PECjAqQgno,skiing slalom,29,39,29.000000,39.000000,5
177Wgc-EQJk,skiing slalom,22,32,22.000000,32.000000,11
1-i2yWeKGRM,skiing slalom,19,29,19.000000,28.976643,9
2LhezSZTO6M,skiing slalom,1344,1354,1344.000000,1351.120000,2
2aT1yU_-i58,skiing slalom,0,10,0.000000,9.976643,9
2vJgJiJkxlI,skiing slalom,12,22,12.000000,21.440755,4
3jGuM8INgRQ,skiing slalom,7,17,7.000000,16.976643,7
4KCp6UjWiXQ,skiing slalom,250,260,250.000000,258.040000,10
4aGeUtHbytQ,skiing slalom,163,173,163.000000,171.408408,3
4wnV3AXlfmQ,skiing slalom,462,472,462.000000,471.943277,6
41H6GyluTno,skiing slalom,10,20,10.000000,18.240000,9
5J9LEmh5g2Q,skiing slalom,62,72,62.000000,69.741074,9
56PWVYIaYG4,skiing slalom,54,64,54.000000,57.370037,4
56PWVYIaYG4,skiing slalom,54,64,60.840174,63.976643,5
5-QfgUKYP0k,skiing slalom,63,73,63.000000,72.943277,12
6TzzJO_sf4A,skiing slalom,891,901,891.000000,899.900000,6
6i73VKMIxXc,skiing slalom,16,26,16.000000,24.933333,11
68MR8mVHJoQ,skiing slalom,163,173,163.000000,172.943277,12
7F3-YVl-j9Y,skiing slalom,277,287,278.401588,283.874458,4
7aKXz4cpYj4,skiing slalom,8,18,8.000000,17.976643,10
7wkVZ7Velx4,skiing slalom,128,138,128.000000,137.943277,7
8JXw_CNo2-0,skiing slalom,2,12,2.000000,12.000000,11
89HxVV746YQ,skiing slalom,57,67,60.436770,66.109109,4
890WycqQvNc,skiing slalom,933,943,933.000000,942.943277,4
9juUNsdnZmI,skiing slalom,88,98,88.000000,97.976643,4
9xtW10LyXvQ,skiing slalom,10,20,10.000000,17.340674,10
96bPtZEqz0c,skiing slalom,3,13,3.000000,13.000000,6
-b6DTetUS9E,skiing slalom,34,44,37.200000,44.000000,7
-k_jyZRG4CY,skiing slalom,0,10,0.000000,5.038372,7
_XNScLGnam8,skiing slalom,372,382,372.000000,381.976643,5
AdPQjbN8a4k,skipping rope,25,35,25.000000,32.733333,11
A84weQvdqtw,skipping rope,34,44,34.000000,43.986261,6
CXSt6Aos0-I,skipping rope,48,58,48.000000,57.976643,31
Cdl23pNAN8M,skipping rope,111,121,111.000000,121.000000,21
C6n52jYoAoA,skipping rope,21,31,21.000000,28.500000,20
FAWz-xuPa7s,skipping rope,0,10,3.033333,8.266667,2
FFkyZgaZcEY,skipping rope,22,32,22.000000,25.587219,9
GGFmVtXYdd4,skipping rope,0,10,0.000000,9.976643,15
Gjaw9z_CYfY,skipping rope,296,306,296.000000,298.280000,2
HodIR-OdubY,skipping rope,290,300,290.000000,300.000000,11
H73-Y41J28U,skipping rope,1,11,1.000000,10.409409,21
I2d958U5xgc,skipping rope,8,18,9.300000,13.900000,6
JZTg9NA-HZk,skipping rope,730,740,730.000000,738.840000,13
J077NL55p5c,skipping rope,146,156,146.000000,156.000000,7
KcoQnHNhhrY,skipping rope,13,23,17.036621,18.950895,3
KcoQnHNhhrY,skipping rope,13,23,21.114857,22.675406,2
K7VW2eYyHcw,skipping rope,39,49,39.000000,49.000000,22
LYUg78trLvw,skipping rope,99,109,99.000000,105.006006,12
L0U6VyXM7i8,skipping rope,144,154,144.000000,154.000000,22
MGpp_EJ_hHY,skipping rope,25,35,25.000000,34.943277,22
MRl-pPGFR8o,skipping rope,24,34,24.000000,24.960000,2
MRl-pPGFR8o,skipping rope,24,34,31.360000,34.000000,7
M6KhZySGjz4,skipping rope,20,30,20.000000,28.966667,17
NHuDoWCSufw,skipping rope,7,17,13.373040,15.875542,5
NYKggbMESG4,skipping rope,130,140,131.480000,139.320000,12
NYKggbMESG4,skipping rope,130,140,130.000000,130.840000,2
N1IDxNGggR4,skipping rope,0,10,0.766667,10.000000,31
N2IQ-KU1akQ,skipping rope,33,43,33.000000,38.924091,11
OFOwqlTnzFE,skipping rope,121,131,121.000000,131.000000,23
PaQMCSuKoPY,skipping rope,8,18,10.600000,18.000000,20
PaQMCSuKoPY,skipping rope,8,18,8.000000,9.733333,4
PhyL4fjZhKY,skipping rope,170,180,170.400400,175.972639,19
PhyL4fjZhKY,skipping rope,170,180,177.574241,178.108108,2
PhyL4fjZhKY,skipping rope,170,180,178.992326,179.976643,3
Pujmt2p77hE,skipping rope,1,11,1.000000,11.000000,29
P6noOd9ery8,skipping rope,16,26,16.000000,25.976643,23
QeeLq2V6XjI,skipping rope,23,33,23.000000,24.433333,2
QeeLq2V6XjI,skipping rope,23,33,29.433333,33.000000,2
QwnEXRwaDJc,skipping rope,158,168,158.000000,168.000000,14
Q9GkodBPCFU,skipping rope,72,82,72.000000,78.380000,8
RgMta4Q87bw,skipping rope,0,10,1.167835,2.619286,4
R6gdboq-_BE,skipping rope,21,31,21.000000,23.080000,4
R6gdboq-_BE,skipping rope,21,31,23.460000,25.800000,2
R6gdboq-_BE,skipping rope,21,31,27.560000,31.000000,9
SBQ8ymvWbz8,skipping rope,9,19,9.133467,18.309309,22
Sma-ydx49eQ,skipping rope,0,10,6.400000,10.000000,6
S5wBJ1RRDSk,skipping rope,6,16,6.000000,11.071738,14
TEcZdQBY1IQ,skipping rope,23,33,23.000000,33.000000,25
Tumz6yea5Gc,skipping rope,167,177,167.000000,171.800000,20
Tumz6yea5Gc,skipping rope,167,177,176.320000,177.000000,2
T4UcOxaNBBU,skipping rope,50,60,50.000000,60.000000,25
WHY0pD8cIJI,skipping rope,19,29,20.266667,24.066667,10
W2AUNgmYWQY,skipping rope,127,137,127.000000,133.900000,6
W9i0s98dZf0,skipping rope,20,30,20.000000,26.560000,14
XUqjvy7kLZY,skipping rope,150,160,150.000000,157.640974,12
ZByXTN9esrI,skipping rope,18,28,19.266667,21.766667,2
Z58rMOT7pEE,skipping rope,4,14,4.000000,5.434768,2
bY-4XBIGiwI,skipping rope,89,99,89.000000,90.960000,5
bY-4XBIGiwI,skipping rope,89,99,92.780000,93.860000,2
bdD2sPvwLGg,skipping rope,0,10,0.000000,4.166667,8
cbGbO4BiQ8Y,skipping rope,620,630,620.000000,626.800000,4
dSF2i1OQtMc,skipping rope,87,97,87.000000,90.069736,6
dSF2i1OQtMc,skipping rope,87,97,91.537871,96.976643,10
dg8_9piDoIw,skipping rope,7,17,7.000000,16.976643,31
dha_i72Jhbk,skipping rope,250,260,250.000000,252.202202,3
gIZfTUnE1VY,skipping rope,0,10,4.650000,10.000000,9
g9eLZST0FjM,skipping rope,27,37,27.000000,29.655172,5
g9eLZST0FjM,skipping rope,27,37,32.413793,34.034483,2
iegRNytyiYY,skipping rope,8,18,8.000000,15.166667,9
inv9GmZ7VyI,skipping rope,214,224,215.283333,222.250000,8
jdPAE2YjRmk,skipping rope,10,20,16.333333,20.000000,8
jmPV_y8YntQ,skipping rope,89,99,89.000000,90.960000,10
jmPV_y8YntQ,skipping rope,89,99,91.520000,98.520000,27
kw4QuPjpclo,skipping rope,5,15,9.633333,15.000000,18
kw4QuPjpclo,skipping rope,5,15,5.666667,6.350000,2
kw4QuPjpclo,skipping rope,5,15,7.016666,7.600000,2
kw4QuPjpclo,skipping rope,5,15,8.250000,8.966667,2
k53r76fNhhw,skipping rope,68,78,71.816666,73.950000,2
lI6h3H4Zs98,skipping rope,79,89,84.160000,86.480000,3
lXriayRePF0,skipping rope,16,26,16.000000,26.000000,15
ln9NeisDnFU,skipping rope,116,126,116.000000,125.976643,32
nJCpoxpqR_c,skipping rope,346,356,346.000000,348.120000,4
nJCpoxpqR_c,skipping rope,346,356,354.100000,356.000000,3
na5Xe_BpSxc,skipping rope,105,115,113.840000,115.000000,2
oNYGQLoFx_w,skipping rope,0,10,0.000000,10.000000,18
o5FMDUscVQk,skipping rope,36,46,36.000000,42.666667,2
pCPakeA96wI,skipping rope,14,24,14.000000,20.673340,9
pCPakeA96wI,skipping rope,14,24,20.715048,23.467801,4
pPp5vWYgW3M,skipping rope,135,145,135.000000,137.400000,4
pf8umq-Na28,skipping rope,30,40,30.000000,39.943277,27
qEtcsil6aI4,skipping rope,218,228,218.000000,226.920000,15
qhv2CMozNP8,skipping rope,0,10,5.000000,10.000000,7
rl4SouR3pZU,skipping rope,3,13,4.968635,7.371038,7
rl4SouR3pZU,skipping rope,3,13,7.504505,10.007007,13
rl4SouR3pZU,skipping rope,3,13,10.273941,12.776443,12
sBDrp6L_-t8,skipping rope,63,73,66.300000,73.000000,11
s5gt_tUS4cs,skipping rope,6,16,6.000000,14.808809,10
taEnhbs3zGQ,skipping rope,426,436,426.000000,431.055055,8
taEnhbs3zGQ,skipping rope,426,436,435.042376,435.943277,2
t2LETxjx21w,skipping rope,52,62,52.000000,54.066667,3
uGCB1zQGXwQ,skipping rope,4,14,4.000000,8.320000,11
uGCB1zQGXwQ,skipping rope,4,14,10.560000,14.000000,13
u6S4RfsOqTU,skipping rope,28,38,28.000000,37.442776,13
vNTG1KPYYiM,skipping rope,138,148,145.200000,147.960000,6
va93ykOh2QI,skipping rope,756,766,756.000000,761.600000,14
va93ykOh2QI,skipping rope,756,766,762.080000,766.000000,12
vy5m_4mt4R0,skipping rope,22,32,22.000000,31.566667,17
v4mLWY_6PII,skipping rope,15,25,15.000000,20.500000,8
wdZ-udSHAN8,skipping rope,1,11,1.000000,10.976643,12
x3l770QRGsQ,skipping rope,27,37,27.000000,32.105105,17
0FyPS-tKu7Q,skipping rope,0,10,0.766667,10.000000,19
08AuoY5cbgg,skipping rope,410,420,410.000000,419.809810,32
1DTS-lRWuM4,skipping rope,6,16,15.100000,16.000000,2
1NIDUPARiFk,skipping rope,45,55,45.000000,47.085419,3
10PTfhIsIkA,skipping rope,0,10,1.866667,5.000000,6
2SuxkBT61co,skipping rope,16,26,16.000000,25.091821,22
2eWAIa0D3Ls,skipping rope,8,18,8.000000,17.066667,16
23WY0pcM_Z0,skipping rope,3,13,3.000000,10.374041,7
3V0FICZwVCk,skipping rope,7,17,7.000000,16.933333,33
3b4q6_44RwM,skipping rope,91,101,91.000000,94.040000,6
3b4q6_44RwM,skipping rope,91,101,98.080000,101.000000,2
4d54ERSroPE,skipping rope,9,19,9.600000,10.100000,2
4d54ERSroPE,skipping rope,9,19,12.033333,12.566667,2
4d54ERSroPE,skipping rope,9,19,13.116667,13.666666,2
4d54ERSroPE,skipping rope,9,19,13.983334,15.000000,2
4d54ERSroPE,skipping rope,9,19,15.583334,16.050000,2
4d54ERSroPE,skipping rope,9,19,16.616667,17.666666,4
4d54ERSroPE,skipping rope,9,19,18.233334,19.000000,3
5Png8tylSDk,skipping rope,5,15,5.000000,7.300000,3
5Png8tylSDk,skipping rope,5,15,11.166666,15.000000,7
5gcntrSK8m4,skipping rope,51,61,51.000000,56.184597,13
6c8Vo5evc7g,skipping rope,184,194,186.102102,193.976643,18
6s-45cYUrmA,skipping rope,178,188,178.000000,182.080000,8
6s-45cYUrmA,skipping rope,178,188,185.720000,188.000000,5
78stFnqSRgM,skipping rope,0,10,0.000000,10.000000,32
8It_HmkiM1E,skipping rope,0,10,0.000000,8.266667,18
8Y1gaZD8H6c,skipping rope,22,32,24.520000,27.180000,3
9ClQo2xhYmY,skipping rope,2,12,9.600000,12.000000,5
9MHjWwTRBGY,skipping rope,63,73,63.000000,66.280000,4
9MHjWwTRBGY,skipping rope,63,73,68.240000,73.000000,4
9McFCBmkfow,skipping rope,0,10,0.000000,5.766667,8
9VDC91AxdMU,skipping rope,1,11,1.000000,11.000000,23
9ldSbBPxtIg,skipping rope,28,38,34.600000,38.000000,4
-IUR-G4rEoE,skipping rope,0,10,0.734067,4.471138,8
-TuVA28TVJc,skipping rope,33,43,33.000000,38.372039,8
-TuVA28TVJc,skipping rope,33,43,39.189523,42.976643,2
-1mbYmIZ9iw,skipping rope,83,93,88.720000,93.000000,7
_PDgqk9JEdg,skipping rope,11,21,11.000000,16.900000,16
_PDgqk9JEdg,skipping rope,11,21,18.300000,19.800000,3
BH3YwX6CsBk,slicing onion,49,59,49.000000,53.671338,4
BRVRrXre6rA,slicing onion,68,78,68.000000,70.083403,6
BRVRrXre6rA,slicing onion,68,78,72.939682,76.820861,15
BRVRrXre6rA,slicing onion,68,78,76.131993,77.980174,9
Bb3XvyTEkNE,slicing onion,111,121,111.000000,115.771438,22
Bb3XvyTEkNE,slicing onion,111,121,117.606607,120.976643,15
Bp9BSWqqKuQ,slicing onion,13,23,14.920000,18.160000,6
CVTjcwVXRX0,slicing onion,16,26,16.000000,23.820320,37
CoiK6D8rcaY,slicing onion,148,158,148.000000,152.300000,4
CoiK6D8rcaY,slicing onion,148,158,155.066667,158.000000,3
CxUynB3Yb5M,slicing onion,10,20,10.000000,16.375000,34
DG81mnpo37w,slicing onion,2,12,8.000000,10.480000,3
DIqmvoEjWPY,slicing onion,21,31,27.466667,31.000000,9
DQKBmjeqzN4,slicing onion,21,31,22.880000,28.900000,12
DYxQzpkI_YU,slicing onion,113,123,113.000000,115.502503,2
D8j406o8cGo,slicing onion,41,51,41.000000,42.368035,8
D8j406o8cGo,slicing onion,41,51,43.535869,50.976643,31
Eigh82JFSSM,slicing onion,115,125,120.972639,124.476143,11
ElXMWG1UFq0,slicing onion,64,74,65.584918,69.213547,2
FK6L3zouhec,slicing onion,31,41,31.300000,41.000000,4
FixwP56qyLg,slicing onion,282,292,282.000000,288.306306,5
FixwP56qyLg,slicing onion,282,292,290.041375,291.976643,4
F8FbDUOz9_E,slicing onion,51,61,60.352059,60.988938,4
F-HpgZTGz-8,slicing onion,44,54,44.000000,46.627628,5
F-HpgZTGz-8,slicing onion,44,54,50.881882,53.968302,19
GRfSj3vfS_I,slicing onion,21,31,23.716666,30.700000,25
GnpA2OBbuIM,slicing onion,0,10,5.966667,9.900000,2
G8TucBIBt2g,slicing onion,108,118,108.000000,114.840174,6
HLftb2xvrqM,slicing onion,26,36,29.217913,35.955418,42
HgP2KtYfeT8,slicing onion,108,118,112.466667,117.600000,3
H0DWt8muhnc,slicing onion,25,35,30.232968,33.486800,3
InfLbqvDNZo,slicing onion,22,32,23.972118,29.004420,7
Iqc9sDu_zKE,slicing onion,12,22,12.000000,21.580000,33
KWkoYYhfs6o,slicing onion,27,37,27.000000,36.942744,10
K5dW31XCRCA,slicing onion,26,36,26.760000,30.680000,2
K5dW31XCRCA,slicing onion,26,36,33.360000,36.000000,6
LyZh9iBR0mc,slicing onion,269,279,269.000000,273.310345,4
MOf8CsIWGio,slicing onion,3,13,3.000000,13.000000,34
MZZAJH5ul3g,slicing onion,115,125,115.000000,120.438772,6
M60rs9yCuI4,slicing onion,46,56,47.440000,54.120000,7
NWKE1a927Xc,slicing onion,20,30,20.000000,25.605606,8
NWKE1a927Xc,slicing onion,20,30,26.056056,29.959960,6
N6yClw0knrg,slicing onion,65,75,65.000000,67.741248,13
N_Jm9uRlWlE,slicing onion,123,133,123.000000,128.071738,2
OBsTgo0_mkw,slicing onion,16,26,16.000000,26.000000,24
ON-_agEHbHs,slicing onion,19,29,19.000000,22.583334,11
ON-_agEHbHs,slicing onion,19,29,25.833334,27.083334,5
ON-_agEHbHs,slicing onion,19,29,27.600000,29.000000,5
OXjJPObFgpY,slicing onion,41,51,41.000000,51.000000,3
PxrKUuB2b18,slicing onion,93,103,93.000000,94.500000,5
PxrKUuB2b18,slicing onion,93,103,96.866667,103.000000,22
P3YNK1qtdmo,slicing onion,5,15,12.507508,14.968302,5
QAx4NjXASY4,slicing onion,15,25,15.000000,24.960000,46
QMGApafsnJw,slicing onion,17,27,17.000000,23.219352,19
QMGApafsnJw,slicing onion,17,27,24.136307,26.608101,8
QpXiFpgNDtE,slicing onion,15,25,15.000000,21.100000,4
QrMMaswiBdk,slicing onion,17,27,17.000000,26.866667,48
